FError,LOC,XP,foosball,Partays,B$+
1,53730,moderate,no,many,no
0,28770,extensive,no,none,no
0,12150,extensive,yes,none,yes
0,19349,extensive,yes,many,yes
1,41310,minimal,yes,none,no
1,32328,moderate,yes,some,yes
0,25590,moderate,yes,none,no
0,10261,extensive,yes,none,yes
0,22417,moderate,no,none,yes
1,59795,minimal,yes,none,no
0,33486,extensive,yes,many,no
0,20263,moderate,no,some,yes
1,5789,minimal,no,none,no
1,58454,moderate,yes,none,yes
1,26720,minimal,yes,some,yes
1,26341,minimal,yes,some,no
1,66180,moderate,no,none,yes
1,11613,extensive,no,many,yes
0,16746,extensive,no,none,yes
1,28020,moderate,yes,many,yes
1,45879,extensive,yes,many,yes
0,11956,minimal,no,none,no
0,30726,extensive,no,some,yes
1,15016,extensive,yes,many,no
0,12040,extensive,no,none,no
0,8284,minimal,no,none,no
0,48459,extensive,yes,none,yes
0,15338,moderate,yes,some,no
0,53134,extensive,yes,none,yes
0,12049,extensive,yes,some,yes
0,33164,minimal,yes,none,no
0,26001,moderate,no,some,no
0,15883,minimal,yes,some,no
0,16872,extensive,yes,some,yes
1,38499,extensive,yes,some,no
1,38382,minimal,yes,none,no
1,47631,minimal,yes,many,no
1,49404,minimal,yes,none,yes
1,40819,minimal,yes,some,no
0,31362,extensive,yes,many,yes
1,48069,minimal,yes,many,no
0,4592,moderate,yes,none,yes
1,59730,minimal,yes,none,no
1,12119,moderate,yes,none,yes
1,74160,minimal,no,none,no
0,44276,extensive,yes,none,yes
1,34045,minimal,no,some,no
0,7255,minimal,no,none,no
0,9938,extensive,yes,some,yes
0,16754,minimal,no,some,yes
1,33459,minimal,yes,many,yes
1,51365,minimal,yes,many,no
0,29751,moderate,yes,none,no
0,15278,extensive,no,many,no
1,62143,minimal,no,none,no
0,25105,extensive,yes,none,yes
0,28854,moderate,yes,some,no
0,53522,minimal,yes,some,no
1,49575,extensive,no,some,yes
0,10866,extensive,no,some,yes
0,44479,extensive,yes,none,yes
1,49041,minimal,yes,none,no
1,46436,moderate,no,some,yes
1,43531,extensive,yes,many,yes
0,10702,minimal,yes,none,no
0,8445,extensive,yes,some,yes
0,31958,moderate,yes,none,yes
1,36759,minimal,yes,some,no
0,44398,minimal,no,some,no
1,7911,minimal,yes,none,no
0,6440,minimal,no,many,yes
1,17997,minimal,no,some,no
0,30886,extensive,no,none,yes
1,36022,minimal,yes,some,yes
0,27501,minimal,yes,none,no
0,18803,minimal,yes,none,no
0,28491,moderate,yes,none,yes
0,33744,extensive,no,some,yes
0,54591,extensive,no,none,no
1,59714,minimal,yes,many,no
0,10773,minimal,yes,many,no
1,33475,minimal,yes,many,no
0,23688,extensive,yes,some,yes
1,18830,minimal,yes,many,yes
1,42054,minimal,no,some,no
1,56330,minimal,yes,many,no
1,18435,minimal,no,none,no
0,45157,extensive,no,some,yes
0,23750,moderate,yes,some,no
0,19195,moderate,no,none,yes
0,16653,extensive,no,many,no
1,61877,moderate,yes,none,no
0,18394,minimal,yes,none,no
0,34227,moderate,yes,none,yes
1,15936,extensive,no,none,no
0,20328,extensive,yes,some,yes
1,12214,moderate,no,many,no
1,17670,moderate,yes,many,no
1,24050,moderate,yes,many,yes
1,52784,moderate,no,some,no
0,29707,extensive,yes,some,yes
0,11713,minimal,no,none,no
0,20519,minimal,yes,none,no
0,32956,extensive,yes,some,yes
0,55874,extensive,yes,some,yes
1,3767,minimal,yes,some,yes
1,27301,moderate,no,many,yes
0,16609,minimal,no,some,no
0,15758,extensive,yes,some,yes
1,50714,extensive,no,some,yes
0,11768,moderate,no,some,yes
0,41155,moderate,no,none,yes
0,31697,extensive,no,none,yes
1,53343,extensive,yes,many,yes
0,8594,moderate,no,some,yes
1,40145,minimal,yes,some,no
1,46623,minimal,yes,none,no
0,9203,minimal,no,some,no
1,20814,minimal,no,some,no
0,17822,extensive,yes,many,yes
1,19144,minimal,no,some,no
1,40922,minimal,yes,none,no
1,64405,minimal,yes,some,no
0,18518,extensive,no,none,no
1,37028,moderate,no,none,no
1,35556,extensive,yes,none,yes
1,21462,minimal,no,some,no
0,9654,moderate,no,many,yes
0,13242,extensive,no,some,yes
0,41725,minimal,yes,none,no
1,13643,minimal,no,none,no
0,19589,moderate,no,some,yes
0,5406,extensive,yes,none,no
1,44852,minimal,no,none,no
0,35016,moderate,no,none,yes
1,9905,minimal,yes,some,no
0,36537,extensive,no,some,no
0,10348,moderate,yes,some,yes
0,15558,minimal,no,none,yes
0,40071,moderate,yes,none,no
0,26049,extensive,no,some,yes
1,23448,minimal,yes,some,no
0,18764,minimal,yes,many,no
1,13380,minimal,no,many,no
0,53155,extensive,yes,some,no
0,63360,extensive,no,none,yes
1,30290,minimal,yes,some,no
0,22093,extensive,no,many,yes
1,37525,moderate,no,some,yes
0,34374,extensive,yes,none,yes
0,29450,extensive,yes,many,yes
0,18045,minimal,no,some,no
0,14866,moderate,no,some,no
0,17937,extensive,yes,some,yes
1,12318,moderate,no,many,no
0,13023,moderate,no,some,yes
0,8589,extensive,no,many,no
0,12598,extensive,no,some,no
1,33574,minimal,yes,many,no
1,26395,minimal,no,some,yes
1,34396,minimal,yes,many,no
1,25475,minimal,yes,some,no
0,33637,moderate,no,none,yes
0,5931,extensive,no,some,yes
0,34706,extensive,yes,none,yes
0,27008,extensive,no,none,yes
0,40515,extensive,yes,some,yes
0,34939,extensive,yes,some,yes
0,46276,extensive,no,some,yes
0,9423,minimal,yes,many,no
1,20416,minimal,yes,some,yes
1,31192,extensive,yes,many,yes
0,32909,extensive,yes,some,yes
0,11875,moderate,no,none,yes
1,27539,moderate,yes,many,yes
1,18899,extensive,yes,some,yes
0,21943,moderate,no,some,yes
1,56270,minimal,no,many,no
0,14953,moderate,yes,some,yes
0,20034,extensive,yes,some,yes
1,25666,minimal,yes,some,no
0,20153,moderate,no,some,no
0,51601,extensive,no,some,yes
1,43359,minimal,no,some,no
1,9816,minimal,yes,some,no
1,55143,extensive,yes,many,no
1,57521,moderate,yes,some,yes
1,30418,minimal,no,many,no
1,23053,moderate,no,some,no
0,38005,moderate,yes,none,yes
1,29569,moderate,yes,some,yes
1,56526,moderate,yes,none,yes
0,21415,extensive,no,some,yes
1,29948,moderate,yes,some,no
1,26059,moderate,yes,many,yes
1,27325,moderate,no,some,yes
0,17642,minimal,yes,many,yes
0,28052,moderate,no,some,yes
0,24535,moderate,yes,none,no
1,68198,minimal,yes,some,no
0,31709,minimal,no,none,no
0,21006,moderate,no,some,yes
0,14238,minimal,yes,some,yes
1,16511,minimal,yes,none,no
0,35582,extensive,yes,some,yes
1,20802,moderate,yes,many,yes
0,25974,moderate,yes,some,yes
1,16957,minimal,yes,some,yes
1,17265,moderate,no,some,yes
0,22411,extensive,yes,some,no
0,8864,minimal,yes,some,no
1,24787,minimal,yes,many,no
1,33248,moderate,yes,none,no
0,35854,extensive,no,none,yes
0,29042,extensive,no,none,yes
1,5985,minimal,yes,some,no
1,45560,minimal,no,some,no
0,14723,extensive,no,many,yes
1,18206,minimal,no,many,no
0,11899,moderate,yes,none,yes
0,20740,minimal,yes,some,no
0,79295,minimal,yes,some,no
1,37773,minimal,yes,many,no
1,30925,minimal,yes,none,no
1,25341,moderate,no,some,no
0,48026,extensive,yes,none,no
0,33095,extensive,yes,many,yes
0,15544,extensive,yes,some,yes
1,31163,extensive,no,some,yes
1,42164,minimal,yes,some,no
0,42136,extensive,no,none,yes
1,50630,minimal,no,some,yes
1,24991,moderate,yes,many,no
0,26607,extensive,yes,many,no
0,16798,moderate,no,some,yes
0,21738,moderate,no,some,yes
1,37518,extensive,yes,many,yes
0,45897,minimal,no,some,no
0,23800,extensive,no,some,yes
1,44971,minimal,yes,some,no
1,55723,moderate,no,none,no
0,15529,moderate,yes,some,yes
1,24976,extensive,yes,some,yes
0,13040,minimal,no,some,no
1,78946,minimal,yes,none,no
0,10692,minimal,yes,some,no
0,15006,minimal,yes,many,no
0,15086,moderate,yes,many,yes
1,21051,moderate,yes,none,yes
1,44522,extensive,no,none,no
0,39947,extensive,yes,some,no
0,20666,moderate,no,some,no
1,44118,extensive,yes,many,no
0,16617,minimal,yes,some,no
0,25252,minimal,yes,some,no
1,45212,minimal,yes,some,no
1,13848,minimal,no,none,no
1,73573,extensive,no,some,no
0,47860,extensive,no,some,yes
1,24379,minimal,yes,many,no
0,43426,extensive,no,some,yes
1,38015,moderate,no,none,yes
0,41524,extensive,yes,some,yes
0,41900,moderate,no,some,yes
1,62939,extensive,yes,none,yes
1,45417,extensive,no,many,yes
0,13547,moderate,no,many,yes
1,64567,minimal,yes,some,no
1,34565,minimal,yes,many,no
0,13090,minimal,yes,some,no
0,22229,minimal,yes,some,no
1,17337,extensive,yes,many,no
1,4927,minimal,no,none,no
0,18538,moderate,yes,many,no
0,25029,minimal,yes,none,yes
0,35326,extensive,no,some,yes
0,55657,moderate,yes,some,no
1,33098,minimal,yes,some,no
0,24105,minimal,yes,some,yes
0,8340,moderate,yes,some,no
0,13100,moderate,yes,none,no
0,38133,moderate,yes,some,yes
1,61330,extensive,yes,some,no
0,21365,extensive,no,none,yes
1,50490,moderate,yes,some,no
0,45360,extensive,yes,none,yes
1,11242,minimal,yes,some,no
0,9567,extensive,yes,many,yes
0,2557,minimal,yes,some,no
0,24033,extensive,no,some,no
1,17825,extensive,no,none,yes
1,28710,moderate,yes,some,yes
0,5357,minimal,yes,some,no
1,27155,minimal,yes,many,no
1,39390,moderate,yes,some,no
0,12470,minimal,no,some,no
1,32718,minimal,yes,none,no
0,23839,extensive,yes,none,no
0,24459,extensive,yes,some,yes
0,34591,extensive,yes,some,yes
1,44420,moderate,yes,many,no
0,6824,moderate,yes,none,no
0,24641,moderate,yes,some,yes
1,10896,moderate,no,some,yes
1,49676,minimal,no,none,yes
0,6180,minimal,yes,some,no
0,25237,moderate,yes,some,no
0,31841,extensive,yes,some,yes
1,49259,moderate,no,some,yes
1,3699,extensive,yes,none,no
1,41568,minimal,yes,some,no
1,14029,moderate,yes,some,no
0,17600,extensive,no,some,yes
1,17378,moderate,yes,many,yes
1,46300,minimal,yes,some,yes
1,29029,moderate,yes,some,no
1,33863,minimal,yes,some,yes
1,68529,moderate,yes,some,no
0,5680,moderate,yes,some,yes
1,14047,minimal,yes,many,no
1,27821,minimal,no,many,yes
1,18446,moderate,no,some,no
1,53175,moderate,no,many,no
1,5649,moderate,no,none,no
0,15808,extensive,no,none,yes
1,29055,minimal,yes,some,yes
0,11288,extensive,yes,some,yes
1,61116,extensive,no,some,yes
1,33652,minimal,no,none,no
0,18904,moderate,yes,none,no
0,21873,extensive,no,some,no
1,47612,moderate,yes,some,no
1,36358,extensive,yes,many,no
1,59826,moderate,yes,none,yes
0,21810,minimal,no,some,no
0,38825,moderate,yes,none,yes
0,40844,extensive,no,none,yes
0,48934,minimal,yes,some,no
0,56186,extensive,yes,many,yes
1,26093,minimal,yes,some,no
1,60294,extensive,yes,some,yes
0,19713,minimal,no,some,no
0,23521,moderate,yes,some,yes
1,19939,extensive,no,many,yes
1,28236,minimal,yes,some,yes
1,28338,minimal,no,many,yes
1,69804,moderate,yes,some,no
0,18711,moderate,yes,some,no
1,49597,moderate,no,some,yes
0,22197,moderate,no,none,no
1,35598,extensive,yes,some,no
1,39830,extensive,yes,some,yes
1,50833,moderate,yes,some,yes
0,33080,minimal,no,some,no
0,24769,extensive,no,none,no
1,65059,extensive,yes,none,yes
1,28385,minimal,yes,many,no
1,25147,moderate,yes,some,yes
1,37884,minimal,yes,none,no
1,8291,minimal,no,some,no
1,35086,minimal,yes,some,no
0,46735,extensive,yes,none,yes
1,68663,minimal,yes,some,no
0,13379,moderate,no,none,yes
0,30138,extensive,no,some,yes
1,21459,minimal,yes,none,no
0,11118,moderate,yes,none,no
0,33859,moderate,yes,none,yes
0,25991,moderate,yes,none,yes
1,5135,moderate,no,many,no
0,9671,extensive,yes,some,yes
1,26132,minimal,no,some,yes
1,11751,minimal,no,many,no
0,25062,extensive,no,none,yes
0,18386,extensive,yes,none,yes
1,35442,minimal,yes,many,no
0,46037,extensive,yes,none,yes
1,44188,moderate,yes,none,yes
1,23107,moderate,no,some,no
1,35646,moderate,no,none,yes
0,16218,minimal,yes,none,no
1,55089,minimal,no,many,no
1,35864,minimal,yes,many,no
1,83680,extensive,no,some,yes
0,14185,extensive,yes,some,no
0,18392,extensive,no,some,no
0,14190,extensive,no,some,no
0,37821,extensive,no,none,yes
1,18359,extensive,yes,many,yes
0,2952,minimal,yes,none,yes
0,19679,extensive,no,none,yes
0,16696,moderate,yes,many,no
1,13928,moderate,yes,many,no
1,25383,moderate,no,some,no
0,46259,extensive,no,many,yes
0,18903,extensive,no,none,no
1,49466,minimal,yes,none,no
0,12327,minimal,yes,none,yes
0,37258,moderate,yes,some,no
0,21343,moderate,yes,some,yes
1,17765,minimal,yes,many,yes
0,29174,moderate,no,some,no
1,43143,moderate,no,many,yes
1,20872,extensive,no,some,yes
0,37346,extensive,yes,none,yes
0,12373,moderate,yes,none,no
1,31680,minimal,yes,some,yes
0,26740,moderate,no,none,no
1,34789,moderate,no,some,yes
1,25946,moderate,no,many,no
0,33737,extensive,yes,none,yes
1,54256,minimal,yes,none,no
0,29281,minimal,yes,some,no
1,43479,extensive,yes,many,yes
1,42203,minimal,yes,none,no
0,34807,moderate,yes,some,no
0,59906,moderate,yes,some,no
0,26484,moderate,yes,none,yes
0,21364,minimal,no,some,no
1,43829,minimal,yes,some,no
0,10170,moderate,no,some,yes
1,25336,minimal,no,none,no
0,30678,moderate,no,some,yes
1,50884,moderate,yes,many,yes
1,13758,moderate,yes,many,yes
0,20717,moderate,no,some,yes
0,33609,minimal,yes,none,no
1,22702,minimal,no,some,no
1,55414,minimal,yes,some,no
0,12895,moderate,no,some,yes
1,4702,minimal,yes,some,no
0,32901,minimal,yes,none,no
0,51447,extensive,no,some,yes
0,9058,extensive,no,some,no
1,53810,moderate,yes,some,no
0,22317,extensive,yes,none,yes
0,16664,minimal,yes,some,no
1,37406,minimal,no,some,no
0,17311,moderate,no,some,no
1,64021,moderate,no,some,yes
1,54689,minimal,yes,none,no
1,66350,minimal,yes,some,no
0,5011,extensive,no,some,no
1,26517,minimal,yes,many,no
0,25560,moderate,yes,some,no
1,80418,moderate,no,some,no
1,48800,minimal,no,some,no
0,26720,moderate,yes,none,no
0,35075,extensive,no,some,yes
1,31730,moderate,yes,many,no
0,38483,extensive,yes,some,yes
1,34737,minimal,yes,many,yes
0,39960,extensive,yes,some,yes
1,23011,minimal,no,none,no
0,42398,extensive,yes,many,no
1,42029,moderate,no,many,yes
1,11650,moderate,no,some,no
0,17066,extensive,yes,some,yes
0,16415,moderate,yes,some,yes
0,15345,moderate,yes,none,yes
0,4665,minimal,yes,none,no
0,18600,minimal,no,some,no
0,37601,moderate,yes,some,yes
1,12284,extensive,yes,none,yes
1,45850,minimal,yes,some,no
1,23152,moderate,no,some,yes
0,60901,moderate,no,some,yes
1,33525,moderate,no,none,yes
1,60510,minimal,yes,some,no
0,10825,extensive,yes,none,yes
1,14927,minimal,no,none,no
1,50673,extensive,no,many,yes
0,24550,extensive,yes,some,yes
1,32019,moderate,yes,none,yes
0,15991,moderate,yes,some,no
1,51715,minimal,yes,some,yes
1,65108,extensive,yes,many,yes
0,16831,extensive,no,some,no
1,47984,extensive,yes,many,no
0,48730,minimal,no,many,no
1,22298,moderate,no,some,no
0,16191,moderate,yes,some,no
1,35136,moderate,no,many,no
0,13980,extensive,yes,some,no
0,7736,minimal,yes,none,no
0,14537,minimal,yes,some,no
0,30148,moderate,no,some,no
0,20247,moderate,yes,some,no
0,32752,extensive,no,some,yes
1,49907,moderate,no,some,no
1,29779,minimal,no,many,no
1,27130,moderate,no,some,yes
1,54959,minimal,yes,many,no
0,10807,extensive,no,some,yes
0,78386,extensive,no,some,yes
1,31578,extensive,no,many,no
0,12644,minimal,no,none,yes
0,26980,moderate,yes,many,no
0,30161,moderate,yes,some,no
1,42487,minimal,yes,some,no
1,12240,minimal,yes,many,no
1,27303,moderate,yes,some,no
0,12998,moderate,yes,many,no
1,37712,extensive,no,many,yes
1,31911,minimal,yes,many,no
1,35167,moderate,yes,none,yes
1,34113,moderate,yes,many,yes
1,15532,minimal,no,many,no
0,51003,extensive,no,some,no
1,19426,moderate,yes,many,no
1,48958,minimal,no,some,no
1,45786,minimal,no,some,no
0,28761,extensive,yes,none,no
1,36962,extensive,yes,none,yes
1,16576,minimal,yes,some,yes
0,6429,moderate,yes,none,no
0,44350,moderate,no,none,yes
1,25748,minimal,yes,none,yes
0,22527,extensive,no,some,yes
1,45309,minimal,no,some,no
0,18434,moderate,no,some,no
0,9449,extensive,yes,none,yes
1,51636,minimal,yes,many,yes
0,36193,extensive,yes,none,yes
0,26554,moderate,no,some,yes
0,49878,moderate,yes,some,no
1,61692,minimal,yes,some,no
1,44521,minimal,no,none,no
0,37133,minimal,no,some,no
1,35110,extensive,no,none,no
1,32207,minimal,no,none,no
0,14717,moderate,yes,none,yes
0,28858,extensive,yes,some,no
1,31727,minimal,yes,none,no
0,12840,extensive,yes,many,yes
0,14676,extensive,yes,some,yes
1,21666,minimal,yes,none,no
1,42188,moderate,yes,none,no
1,43183,moderate,yes,none,no
1,21452,extensive,yes,many,no
1,11428,minimal,yes,many,no
0,13274,moderate,yes,none,yes
0,6539,minimal,yes,some,no
0,6327,extensive,no,some,yes
0,6253,extensive,yes,some,no
1,49643,moderate,no,none,no
0,19254,extensive,no,some,no
0,51001,extensive,yes,some,yes
0,30048,moderate,yes,none,no
1,42450,minimal,no,none,yes
0,35221,extensive,no,some,yes
0,32410,moderate,no,none,no
0,19021,minimal,no,none,no
0,20405,extensive,no,some,yes
0,3651,minimal,yes,some,yes
0,7486,extensive,no,some,yes
1,55881,minimal,no,some,no
0,19012,extensive,no,none,yes
1,40913,moderate,yes,some,yes
1,18137,extensive,no,some,yes
1,67336,minimal,yes,many,no
1,9774,moderate,no,some,yes
1,39014,moderate,yes,some,no
1,27726,minimal,yes,some,no
1,46160,moderate,no,some,yes
1,52039,moderate,yes,none,yes
1,21981,minimal,no,none,no
0,42302,moderate,yes,some,yes
0,35160,extensive,yes,none,yes
0,16738,extensive,yes,none,yes
0,28422,moderate,yes,some,no
1,20863,moderate,yes,some,no
0,51274,extensive,yes,none,yes
1,16650,minimal,yes,some,no
0,18312,minimal,yes,none,yes
0,6251,moderate,yes,none,yes
0,29813,extensive,yes,many,no
1,19605,minimal,yes,none,yes
0,24484,extensive,no,none,yes
0,41870,extensive,no,none,yes
1,52520,moderate,no,none,no
0,5901,minimal,no,some,yes
0,16069,extensive,no,some,yes
0,28110,minimal,yes,none,no
0,41707,minimal,yes,none,yes
1,41160,extensive,yes,none,yes
0,22984,moderate,yes,some,yes
0,12051,extensive,yes,some,yes
1,54488,minimal,yes,some,no
1,37759,moderate,yes,many,no
0,29290,extensive,no,some,yes
0,32149,extensive,no,some,yes
1,35952,minimal,no,some,no
1,42172,minimal,no,none,no
1,8421,minimal,yes,many,no
0,53626,extensive,no,some,yes
0,14625,extensive,yes,none,yes
1,17240,minimal,yes,some,yes
0,24742,minimal,no,none,no
1,37596,moderate,yes,many,no
0,20072,extensive,yes,none,yes
0,16369,extensive,yes,some,yes
0,45678,extensive,yes,none,yes
0,44090,minimal,no,some,yes
0,27016,extensive,yes,some,no
0,17271,moderate,yes,none,yes
0,18283,minimal,no,none,no
1,19025,minimal,yes,many,no
1,21929,moderate,yes,many,no
0,58626,extensive,yes,some,yes
1,40766,minimal,yes,many,no
0,14742,moderate,yes,some,no
1,16991,minimal,yes,none,no
1,44297,minimal,yes,some,no
1,15216,extensive,no,some,yes
0,24243,extensive,yes,some,no
0,30509,moderate,yes,some,yes
0,6172,moderate,yes,many,no
1,12559,minimal,yes,none,no
1,63637,minimal,yes,some,no
0,29771,minimal,yes,none,no
0,35732,extensive,no,none,yes
1,36571,minimal,no,none,no
0,12966,extensive,yes,many,yes
1,53490,moderate,no,some,no
0,13881,moderate,yes,some,yes
0,22032,moderate,no,many,no
1,34145,moderate,no,many,yes
0,32053,extensive,no,some,yes
1,69671,extensive,yes,some,yes
1,32046,minimal,no,some,yes
1,61247,minimal,yes,many,no
1,49562,extensive,yes,some,yes
0,48729,extensive,yes,some,no
0,18151,extensive,no,many,yes
0,6756,extensive,yes,none,yes
0,23425,moderate,no,some,no
1,37861,minimal,yes,many,no
1,42066,moderate,yes,some,no
0,24358,moderate,yes,some,yes
1,30356,moderate,no,none,yes
0,27872,extensive,yes,none,no
0,38650,minimal,yes,none,no
1,7511,extensive,no,some,no
1,37884,moderate,yes,some,no
1,35852,extensive,yes,some,yes
0,17910,extensive,no,some,yes
0,12230,moderate,yes,many,yes
1,43313,moderate,yes,some,no
0,5111,extensive,yes,none,yes
0,11860,moderate,yes,some,no
1,65303,minimal,yes,many,no
1,37115,minimal,yes,many,yes
0,6935,minimal,yes,some,no
1,34171,minimal,yes,some,yes
0,29496,minimal,no,some,no
0,38704,minimal,yes,some,yes
0,29510,moderate,no,many,no
0,17787,extensive,yes,none,yes
0,28211,extensive,no,some,yes
0,29723,moderate,yes,some,no
1,34155,extensive,no,many,yes
0,21904,moderate,no,none,no
0,4357,minimal,no,some,no
1,40823,moderate,yes,some,yes
1,36260,minimal,yes,none,no
0,15925,extensive,yes,none,yes
1,23702,moderate,no,some,yes
0,21160,moderate,yes,some,no
0,26965,moderate,yes,none,no
1,26709,extensive,yes,some,no
0,12815,minimal,yes,none,no
1,34415,minimal,yes,none,no
0,8546,minimal,no,none,no
1,27251,moderate,no,many,yes
0,25991,moderate,yes,none,no
1,22656,minimal,yes,some,no
0,23385,moderate,yes,some,yes
1,49060,moderate,no,many,no
1,40230,minimal,yes,many,no
1,37355,minimal,no,some,yes
0,26891,extensive,yes,none,no
1,38798,minimal,yes,many,yes
1,23527,minimal,yes,some,no
1,31294,extensive,yes,some,yes
1,57690,minimal,yes,none,yes
1,35641,moderate,no,some,no
0,39224,moderate,no,none,no
1,33744,minimal,yes,some,no
1,32301,minimal,yes,many,yes
1,41020,moderate,yes,many,no
0,24264,extensive,no,none,yes
1,9490,minimal,yes,some,no
1,2542,moderate,yes,some,yes
1,58781,moderate,no,none,no
0,41762,extensive,no,some,yes
0,63830,moderate,yes,some,yes
1,10949,minimal,yes,some,no
1,33812,minimal,no,none,no
0,17244,moderate,no,many,no
0,45289,extensive,no,some,yes
0,5470,moderate,yes,none,no
0,46418,extensive,yes,some,yes
0,3695,minimal,no,some,no
1,18478,extensive,no,none,yes
1,52152,extensive,no,none,yes
0,12897,extensive,no,some,yes
1,30910,minimal,no,some,no
0,26767,minimal,no,some,yes
1,45264,minimal,no,some,no
0,4873,extensive,yes,none,yes
1,57756,minimal,no,some,no
1,45700,minimal,yes,some,no
1,44816,minimal,no,some,yes
1,31895,moderate,no,many,yes
1,44067,moderate,yes,many,no
1,70416,moderate,yes,many,yes
1,56471,moderate,no,some,no
1,30647,minimal,no,none,yes
1,13181,minimal,no,some,no
1,49795,minimal,no,some,yes
0,16922,extensive,yes,some,yes
0,14971,extensive,no,some,no
0,58372,extensive,yes,some,yes
0,47405,extensive,yes,some,yes
0,25703,minimal,yes,some,no
0,18799,moderate,no,none,yes
0,13667,moderate,no,many,no
1,65344,minimal,yes,some,yes
1,66543,minimal,yes,none,yes
0,16428,extensive,no,some,yes
1,63905,extensive,yes,none,yes
1,17615,minimal,yes,none,no
1,42496,minimal,no,some,yes
0,30481,extensive,no,some,yes
0,14488,minimal,no,some,yes
1,54860,moderate,no,many,no
1,26017,minimal,yes,none,no
1,31927,minimal,no,none,no
1,26088,minimal,no,many,yes
1,29510,minimal,yes,some,no
0,12319,moderate,yes,many,no
0,16331,minimal,yes,some,no
1,27879,minimal,yes,some,yes
1,14718,minimal,yes,many,no
0,9339,minimal,yes,none,yes
1,42112,moderate,no,none,no
1,50385,moderate,no,many,no
1,36752,minimal,yes,none,yes
0,22387,minimal,yes,some,no
1,19291,minimal,no,many,no
0,57199,moderate,no,none,no
1,25443,minimal,yes,none,no
0,18249,minimal,no,none,no
0,15318,moderate,yes,none,no
0,31776,minimal,yes,some,yes
0,13146,extensive,no,many,no
0,14734,extensive,yes,none,no
0,43338,extensive,yes,some,yes
1,46358,moderate,no,some,no
1,27466,moderate,no,many,yes
0,24414,extensive,no,none,no
1,16758,extensive,no,many,yes
0,36947,extensive,yes,some,yes
0,53168,extensive,yes,some,yes
1,32616,minimal,no,some,no
0,34808,minimal,yes,many,yes
0,29813,moderate,yes,some,no
0,21565,extensive,yes,some,yes
0,27332,minimal,no,some,no
0,11607,minimal,yes,none,no
0,29150,extensive,yes,some,yes
1,19326,minimal,yes,many,no
0,22076,moderate,yes,some,yes
0,4132,minimal,no,many,no
0,7884,minimal,no,none,no
1,25957,minimal,yes,none,no
0,15817,extensive,no,none,yes
0,42848,extensive,yes,some,yes
1,11072,moderate,yes,many,no
0,17575,extensive,yes,some,yes
0,27938,extensive,no,none,yes
0,10904,extensive,yes,many,yes
1,18781,moderate,yes,some,no
1,33970,extensive,yes,many,no
0,17679,extensive,yes,some,no
0,11452,moderate,no,some,yes
1,52294,extensive,no,none,yes
0,29870,extensive,no,some,yes
1,70830,extensive,yes,many,no
1,51673,minimal,yes,none,no
1,54857,minimal,yes,none,no
1,28108,minimal,no,some,no
0,4702,extensive,no,some,yes
1,9083,minimal,no,none,no
0,53603,minimal,yes,some,yes
1,21639,minimal,no,some,yes
0,17033,moderate,yes,some,yes
1,27529,minimal,no,some,no
0,13455,minimal,yes,some,no
1,38130,moderate,no,none,yes
0,12048,extensive,no,none,yes
0,24218,moderate,yes,none,no
1,23698,moderate,no,some,no
1,20206,minimal,yes,many,no
0,39151,extensive,no,some,yes
1,28342,moderate,no,many,yes
0,11546,moderate,no,none,yes
0,30680,extensive,no,some,yes
1,56272,extensive,no,some,yes
0,14624,minimal,no,none,no
1,9942,minimal,no,many,yes
1,49821,moderate,no,some,yes
0,18267,extensive,yes,many,no
0,12133,extensive,yes,some,yes
0,42891,extensive,no,some,yes
1,46044,extensive,yes,none,no
1,51664,moderate,yes,many,no
0,20635,extensive,no,some,yes
0,22049,minimal,yes,some,no
1,16792,minimal,no,some,yes
0,27274,extensive,yes,some,yes
0,7132,extensive,no,some,yes
1,40630,minimal,yes,some,no
0,23885,extensive,no,none,yes
1,12150,moderate,yes,none,no
0,50137,minimal,no,none,no
1,44519,extensive,yes,none,no
0,29124,minimal,yes,some,no
1,44427,minimal,yes,many,no
1,41887,moderate,yes,none,no
0,16091,moderate,yes,some,no
0,15084,moderate,yes,many,yes
1,30243,extensive,yes,some,yes
0,11316,extensive,yes,some,yes
1,21967,extensive,yes,some,yes
0,12959,minimal,no,none,yes
0,24220,extensive,yes,none,yes
0,7131,extensive,no,none,yes
0,43915,moderate,yes,some,yes
0,48588,extensive,no,none,yes
0,15207,extensive,no,some,yes
1,41085,extensive,no,none,yes
0,32066,minimal,no,some,no
0,22677,extensive,no,many,yes
1,27895,minimal,no,none,yes
0,29528,extensive,yes,some,yes
1,16455,moderate,yes,many,no
0,8708,extensive,no,none,yes
1,18177,minimal,no,some,no
1,9875,minimal,no,many,no
0,61371,moderate,yes,some,yes
1,33598,extensive,no,some,no
0,17437,extensive,yes,some,no
1,34691,extensive,yes,some,yes
0,32422,moderate,yes,some,no
0,14161,extensive,yes,none,yes
1,22049,moderate,yes,many,no
0,8519,moderate,no,some,no
1,31069,minimal,no,some,yes
0,16768,extensive,no,many,no
0,24434,extensive,yes,none,no
0,9411,moderate,no,many,no
0,18921,minimal,yes,some,no
0,26745,minimal,no,some,no
1,34007,minimal,yes,many,yes
0,25771,moderate,yes,some,yes
1,24974,minimal,no,none,yes
1,25690,moderate,no,none,yes
0,17497,extensive,yes,none,yes
